Job_ID,Company,Role,Role_Group,Role_Group_Cloud Engineer,Role_Group_DevOps Engineer,Role_Group_Network Engineer,Role_Group_Other,Role_Group_Security/SOC Analyst,Role_Group_Site Reliability Engineer,Experience_Encoded,Experience_Unknown,Company_Freq,PythonRequired,LinuxRequired,NetworkingRequired,AWSRequired,AzureRequired,DockerRequired,KubernetesRequired,TerraformRequired,CyberSecurityRequired,CommunicationRequired,PythonRequired_scaled,LinuxRequired_scaled,NetworkingRequired_scaled,AWSRequired_scaled,AzureRequired_scaled,DockerRequired_scaled,KubernetesRequired_scaled,TerraformRequired_scaled,CyberSecurityRequired_scaled,CommunicationRequired_scaled,SalaryLPA_parsed,SalaryLPA_parsed_scaled
102,Cognizant,DevOps Engineer,DevOps Engineer,0,1,0,0,0,0,1.0,0,0.06097560975609756,8,9,8,8,8,8,8,7,3,8,0.9468949822679485,0.8092771944548968,0.6712533579138888,0.5223043623992804,0.7871164049251629,0.6712887946799279,0.655963611427956,0.6522387477126688,-0.5031507831691304,0.6625213224536466,6.25,0.6313329769752608
103,Robert Bosch Partners,DevOps Engineer,DevOps Engineer,0,1,0,0,0,0,1.0,0,0.024390243902439025,8,9,8,8,8,8,8,7,3,8,0.9468949822679485,0.8092771944548968,0.6712533579138888,0.5223043623992804,0.7871164049251629,0.6712887946799279,0.655963611427956,0.6522387477126688,-0.5031507831691304,0.6625213224536466,6.25,0.6313329769752608
104,Zensar,DevOps Engineer,DevOps Engineer,0,1,0,0,0,0,1.0,0,0.024390243902439025,8,9,8,8,8,8,8,7,3,8,0.9468949822679485,0.8092771944548968,0.6712533579138888,0.5223043623992804,0.7871164049251629,0.6712887946799279,0.655963611427956,0.6522387477126688,-0.5031507831691304,0.6625213224536466,6.25,0.6313329769752608
105,Persistent ,Site Reliability Engineer,Site Reliability Engineer,0,0,0,0,0,1,1.0,0,0.012195121951219513,8,9,8,8,8,8,8,7,3,8,0.9468949822679485,0.8092771944548968,0.6712533579138888,0.5223043623992804,0.7871164049251629,0.6712887946799279,0.655963611427956,0.6522387477126688,-0.5031507831691304,0.6625213224536466,6.25,0.6313329769752608
106,TCS,Site Reliability Engineer,Site Reliability Engineer,0,0,0,0,0,1,1.0,0,0.042682926829268296,8,9,8,8,8,8,8,7,3,8,0.9468949822679485,0.8092771944548968,0.6712533579138888,0.5223043623992804,0.7871164049251629,0.6712887946799279,0.655963611427956,0.6522387477126688,-0.5031507831691304,0.6625213224536466,6.25,0.6313329769752608
107,Robert Bosch Partners,Site Reliability Engineer,Site Reliability Engineer,0,0,0,0,0,1,1.0,0,0.024390243902439025,8,9,8,8,8,8,8,7,3,8,0.9468949822679485,0.8092771944548968,0.6712533579138888,0.5223043623992804,0.7871164049251629,0.6712887946799279,0.655963611427956,0.6522387477126688,-0.5031507831691304,0.6625213224536466,6.25,0.6313329769752608
108,Zensar,Site Reliability Engineer,Site Reliability Engineer,0,0,0,0,0,1,1.0,0,0.024390243902439025,8,9,8,8,8,8,8,7,3,8,0.9468949822679485,0.8092771944548968,0.6712533579138888,0.5223043623992804,0.7871164049251629,0.6712887946799279,0.655963611427956,0.6522387477126688,-0.5031507831691304,0.6625213224536466,6.25,0.6313329769752608
109,Cognizant,Site Reliability Engineer,Site Reliability Engineer,0,0,0,0,0,1,1.0,0,0.06097560975609756,8,9,8,8,8,8,8,7,3,8,0.9468949822679485,0.8092771944548968,0.6712533579138888,0.5223043623992804,0.7871164049251629,0.6712887946799279,0.655963611427956,0.6522387477126688,-0.5031507831691304,0.6625213224536466,6.25,0.6313329769752608
110,TCS,Azure DevOps Engineer,DevOps Engineer,0,1,0,0,0,0,1.0,0,0.042682926829268296,5,8,6,1,9,6,8,2,2,8,-0.4598339849991315,0.13487953240914957,-0.967239090537336,-1.7087989179283543,1.1107319029713174,-0.002172455646213477,0.655963611427956,-1.0554809464674604,-0.8642080581284601,0.6625213224536466,5.85,0.4419361386703969
111,Adani Digital Partners,Azure DevOps Engineer,DevOps Engineer,0,1,0,0,0,0,1.0,0,0.012195121951219513,5,8,6,1,9,6,8,2,2,8,-0.4598339849991315,0.13487953240914957,-0.967239090537336,-1.7087989179283543,1.1107319029713174,-0.002172455646213477,0.655963611427956,-1.0554809464674604,-0.8642080581284601,0.6625213224536466,5.85,0.4419361386703969
112,TCS,Site Reliability Engineer,Site Reliability Engineer,0,0,0,0,0,1,1.0,0,0.042682926829268296,5,8,6,1,9,6,8,2,2,8,-0.4598339849991315,0.13487953240914957,-0.967239090537336,-1.7087989179283543,1.1107319029713174,-0.002172455646213477,0.655963611427956,-1.0554809464674604,-0.8642080581284601,0.6625213224536466,5.85,0.4419361386703969
